Index,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime,ActivePower,IdlePower
0,200000.0,600000000.0,165000000.0,8294.003,126.079,3920.946,9885.082,2392.2329999999997,91.676,46363.0,19438.0,10767.0,405.0,46822.0,4.362,2.189
1,200000.0,600000000.0,206000000.0,8027.128000000001,37.391999999999996,3921.07,7844.768,2344.717,87.863,40930.0,19075.0,10068.0,47290.0,88265.0,4.483,2.19
2,200000.0,600000000.0,275000000.0,7865.654,36.395,3826.2309999999998,6070.097,2308.035,84.314,36717.0,18457.0,9720.0,88666.0,125422.0,4.477,2.205
3,200000.0,600000000.0,413000000.0,7695.94,33.226,3746.202,4696.073,2271.814,80.307,33387.0,17890.0,9513.0,125765.0,159189.0,4.659,2.227
4,200000.0,600000000.0,543000000.0,7500.646,31.497,3715.935,4068.8709999999996,2238.505,78.447,31822.0,17584.0,9332.0,159512.0,191367.0,5.081,2.264
5,200000.0,600000000.0,633000000.0,7513.715999999999,31.305999999999997,3703.453,3844.7990000000004,2193.752,78.543,31200.0,17610.0,9342.0,191668.0,222899.0,5.137,2.307
6,200000.0,600000000.0,728000000.0,7502.625,30.730999999999998,3858.282,3630.93,2251.6,79.892,30859.0,17630.0,9617.0,223209.0,254099.0,5.256,2.317
7,200000.0,600000000.0,825000000.0,7587.846,33.186,3791.222,3541.263,2199.4629999999997,77.023,30656.0,17969.0,9429.0,254432.0,285116.0,5.35,2.356
8,200000.0,543000000.0,165000000.0,8138.82,38.879,4266.338,9976.65,2469.899,91.62100000000001,45693.0,21553.0,10803.0,285544.0,331292.0,3.849,2.144
9,200000.0,543000000.0,206000000.0,7967.222,36.689,4153.434,7897.39,2432.219,87.26799999999999,41342.0,20243.0,10239.0,331745.0,373135.0,3.954,2.15
10,200000.0,543000000.0,275000000.0,7820.085,34.708,3941.5809999999997,6133.443,2343.22,84.39299999999999,36978.0,18887.0,9936.0,373526.0,410544.0,4.006,2.159
11,200000.0,543000000.0,413000000.0,7596.047,32.9,3779.7859999999996,4706.005,2225.552,81.27199999999999,33203.0,18688.0,9325.0,410891.0,444130.0,4.211,2.198
12,200000.0,543000000.0,543000000.0,7510.446,31.521,3736.417,4076.9040000000005,2206.565,78.199,31506.0,18932.0,9296.0,444457.0,475997.0,4.281,2.222
13,200000.0,543000000.0,633000000.0,7561.934,31.568,3774.163,3833.008,2228.35,77.969,31612.0,18216.0,9409.0,476300.0,507944.0,4.476,2.26
14,200000.0,543000000.0,728000000.0,7498.456999999999,30.936,3902.615,3687.917,2263.613,77.458,31306.0,18308.0,9505.0,508238.0,539574.0,4.546,2.302
15,200000.0,543000000.0,825000000.0,7435.125,30.93,3833.185,3476.4770000000003,2201.472,77.189,30326.0,18530.0,9299.0,539854.0,570210.0,4.796,2.325
16,200000.0,480000000.0,165000000.0,8196.646999999999,39.54,4392.729,9798.08,2544.532,93.219,45853.0,20724.0,10811.0,570630.0,616537.0,3.629,2.157
17,200000.0,480000000.0,206000000.0,7997.354,37.126,4082.805,8065.138000000001,2381.562,87.296,41239.0,19838.0,10012.0,616991.0,658277.0,3.663,2.16
18,200000.0,480000000.0,275000000.0,7837.99,34.983000000000004,3959.1420000000003,6072.361999999999,2324.041,84.23,37279.0,19517.0,10158.0,658675.0,695993.0,3.855,2.135
19,200000.0,480000000.0,413000000.0,7627.376,33.109,3897.5240000000003,4787.217000000001,2302.197,79.726,33498.0,18265.0,9701.0,696340.0,729874.0,3.802,2.151
20,200000.0,480000000.0,543000000.0,7468.453,31.754,3863.54,4134.057,2252.636,78.71,32073.0,18440.0,9451.0,730197.0,762306.0,4.069,2.188
21,200000.0,480000000.0,633000000.0,7529.451999999999,32.455,3857.784,3811.6940000000004,2231.845,78.02199999999999,31592.0,18396.0,9372.0,762610.0,794234.0,4.348,2.263
22,200000.0,480000000.0,728000000.0,7490.059,30.441,3753.099,3653.053,2207.5,77.48,30596.0,18116.0,9184.0,794526.0,825152.0,4.387,2.273
23,200000.0,480000000.0,825000000.0,7468.142,30.623,3767.81,3554.914,2199.7070000000003,77.202,31054.0,18449.0,9230.0,825434.0,856517.0,4.594,2.357
24,200000.0,420000000.0,165000000.0,8169.465999999999,38.742,4256.934,9793.242,2451.326,95.691,45696.0,20744.0,10795.0,856934.0,902683.0,3.418,2.145
25,200000.0,420000000.0,206000000.0,8215.063,44.287,4036.758,7736.592,2344.89,87.85,41617.0,19667.0,10476.0,903136.0,944799.0,3.605,2.189
26,200000.0,420000000.0,275000000.0,7841.706,35.063,4016.337,6054.272,2295.0229999999997,83.87,37169.0,19561.0,10184.0,945191.0,982399.0,3.57,2.108
27,200000.0,420000000.0,413000000.0,7659.735,32.459,4004.038,4712.747,2288.433,80.593,33846.0,18449.0,9781.0,982745.0,1016628.0,3.722,2.157
28,200000.0,420000000.0,543000000.0,7509.996,31.603,3895.469,4208.693,2231.014,79.072,32348.0,18602.0,9380.0,1016951.0,1049332.0,4.006,2.185
29,200000.0,420000000.0,633000000.0,7554.355,31.892,3879.3709999999996,3928.638,2251.613,78.068,31657.0,18713.0,9388.0,1049639.0,1081328.0,3.959,2.224
30,200000.0,420000000.0,728000000.0,7480.670999999999,31.261999999999997,3744.9240000000004,3719.577,2205.5370000000003,77.124,31154.0,18138.0,9476.0,1081619.0,1112802.0,4.055,2.315
31,200000.0,420000000.0,825000000.0,7504.526999999999,30.837,3906.3779999999997,3781.638,2306.39,76.991,31333.0,18277.0,9307.0,1113083.0,1144445.0,4.327,2.336
32,200000.0,350000000.0,165000000.0,8193.238000000001,39.27,4312.884,9626.863000000001,2477.587,91.016,45657.0,21625.0,11016.0,1144870.0,1190581.0,3.136,2.087
33,200000.0,350000000.0,206000000.0,7967.0419999999995,37.796,4095.83,7677.476,2357.175,87.43799999999999,40485.0,20134.0,10238.0,1191045.0,1231577.0,3.215,2.117
34,200000.0,350000000.0,275000000.0,7822.308000000001,34.889,4053.5029999999997,6238.793000000001,2314.565,84.71799999999999,37561.0,19311.0,10506.0,1231973.0,1269572.0,3.37,2.127
35,200000.0,350000000.0,413000000.0,7655.33,33.101,3863.4629999999997,4725.89,2283.176,80.006,33572.0,18706.0,9449.0,1269921.0,1303530.0,3.475,2.115
36,200000.0,350000000.0,543000000.0,7521.854,31.734,3891.6240000000003,4253.933,2245.774,78.583,32603.0,18712.0,9420.0,1303858.0,1336497.0,3.665,2.165
37,200000.0,350000000.0,633000000.0,7508.424,31.930999999999997,3820.901,4050.304,2211.651,78.297,31996.0,18371.0,9505.0,1336806.0,1368833.0,3.804,2.218
38,200000.0,350000000.0,728000000.0,7492.4619999999995,31.474,3860.178,3955.2670000000003,2227.999,77.189,31820.0,18565.0,9211.0,1369133.0,1400983.0,3.946,2.241
39,200000.0,350000000.0,825000000.0,7443.525,31.104,3785.942,3992.7509999999997,2217.189,76.87,31678.0,18192.0,9374.0,1401268.0,1432975.0,3.79,2.266
40,200000.0,266000000.0,165000000.0,8209.89,39.016,4381.854,9425.303,2512.117,91.694,46430.0,20880.0,11505.0,1433398.0,1479882.0,2.967,2.106
41,200000.0,266000000.0,206000000.0,7992.406999999999,36.556999999999995,4190.512,7673.826999999999,2440.7129999999997,87.323,40835.0,19827.0,10512.0,1480338.0,1521218.0,3.108,2.119
42,200000.0,266000000.0,275000000.0,7754.4580000000005,34.412,4012.8520000000003,6113.585999999999,2330.8520000000003,84.12899999999999,37280.0,19258.0,10172.0,1521614.0,1558934.0,3.118,2.111
43,200000.0,266000000.0,413000000.0,7648.906999999999,32.357,3931.94,4833.984,2257.4970000000003,79.722,34056.0,18561.0,9809.0,1559280.0,1593372.0,3.234,2.102
44,200000.0,266000000.0,543000000.0,7491.6630000000005,31.566999999999997,3857.947,4715.98,2255.34,78.087,33376.0,18312.0,9636.0,1593695.0,1627104.0,3.39,2.151
45,200000.0,266000000.0,633000000.0,7533.531999999999,31.423000000000002,3921.51,4732.305,2262.28,78.885,33479.0,18351.0,9782.0,1627408.0,1660919.0,3.46,2.193
46,200000.0,266000000.0,728000000.0,7494.156,30.934,3784.4,4715.669,2224.465,77.319,33138.0,18128.0,9312.0,1661210.0,1694378.0,3.459,2.238
47,200000.0,266000000.0,825000000.0,7510.437,30.851999999999997,3709.8259999999996,4587.573,2181.4,77.191,32459.000000000004,18045.0,9264.0,1694665.0,1727153.0,3.56,2.262
48,200000.0,177000000.0,165000000.0,8189.313,39.271,4218.276,9882.159,2452.824,91.54700000000001,46112.0,20580.0,11158.0,1727575.0,1773741.0,2.899,2.102
49,200000.0,177000000.0,206000000.0,7997.344,36.984,4057.035,7814.805,2376.1479999999997,87.904,40941.0,20310.0,10606.0,1774201.0,1815188.0,2.894,2.099
50,200000.0,177000000.0,275000000.0,7801.205,35.126999999999995,4109.248,6412.775,2342.692,83.633,37839.0,19355.0,10383.0,1815595.0,1853473.0,2.909,2.071
51,200000.0,177000000.0,413000000.0,7650.618,32.912,3922.673,6020.4580000000005,2262.774,80.29,36251.0,18776.0,9500.0,1853822.0,1890109.0,3.045,2.137
52,200000.0,177000000.0,543000000.0,7499.781,32.282,3883.506,6028.984,2250.2329999999997,78.477,35860.0,18493.0,9602.0,1890448.0,1926342.0,3.047,2.133
53,200000.0,177000000.0,633000000.0,7467.2,31.901,3910.445,6024.354,2243.437,78.596,35855.0,18735.0,9505.0,1926658.0,1962545.0,3.162,2.184
54,200000.0,177000000.0,728000000.0,7519.15,31.254,3812.768,5959.779,2222.2470000000003,77.252,35503.0,18379.0,9541.0,1962850.0,1998383.0,3.219,2.228
55,200000.0,177000000.0,825000000.0,7514.7880000000005,30.94,3833.748,5775.378000000001,2189.785,76.82,35163.0,18412.0,9505.0,1998671.0,2033862.0,3.274,2.252
56,300000.0,600000000.0,165000000.0,5706.888000000001,29.293000000000003,2943.792,9376.242,1811.2520000000002,67.954,37679.0,14588.0,7915.0,2034240.0,2071971.0,4.561,2.251
57,300000.0,600000000.0,206000000.0,5513.096,26.914,2955.6609999999996,7294.601,1773.203,62.918,32807.0,14098.0,7489.0,2072417.0,2105268.0,4.547,2.254
58,300000.0,600000000.0,275000000.0,5337.2519999999995,25.046999999999997,2644.788,5465.592,1639.8429999999998,58.986999999999995,28424.0,13207.0,7133.0,2105642.0,2134104.0,4.703,2.268
59,300000.0,600000000.0,413000000.0,5178.827,23.064,2502.719,4218.532999999999,1590.912,55.965,24865.0,12410.0,6523.0,2134422.0,2159316.0,4.829,2.274
60,300000.0,600000000.0,543000000.0,5065.063,22.344,2453.38,3569.883,1537.721,54.17,23121.0,12069.0,6383.0,2159584.0,2182733.0,5.235,2.305
61,300000.0,600000000.0,633000000.0,5061.696,21.791,2443.827,3191.8790000000004,1546.609,53.108999999999995,22308.0,12026.0,6280.0,2182989.0,2205324.0,5.279,2.343
62,300000.0,600000000.0,728000000.0,5040.736,21.393,2400.7889999999998,2995.567,1528.4370000000001,53.007,21808.0,11865.0,6274.0,2205572.0,2227407.0,5.522,2.38
63,300000.0,600000000.0,825000000.0,4974.606,21.308000000000003,2417.78,2824.968,1425.84,52.371,21142.0,13353.0,6195.0,2227654.0,2248822.0,5.657,2.436
64,300000.0,543000000.0,165000000.0,6079.284000000001,29.834,3083.5440000000003,9348.048,1851.556,66.752,37690.0,15069.0,7883.0,2249190.0,2286932.0,3.902,2.239
65,300000.0,543000000.0,206000000.0,5548.596,27.423000000000002,2932.185,7504.387,1783.87,62.818000000000005,32925.0,13823.0,7618.0,2287392.0,2320362.0,4.048,2.243
66,300000.0,543000000.0,275000000.0,5357.819,25.339000000000002,2670.1820000000002,5586.630999999999,1624.227,59.181000000000004,28299.0,13392.0,6989.0,2320740.0,2349076.0,4.135,2.195
67,300000.0,543000000.0,413000000.0,5176.284000000001,23.249000000000002,2450.685,4162.954000000001,1567.342,55.856,24740.0,12517.0,6405.0,2349392.0,2374161.0,4.359,2.252
68,300000.0,543000000.0,543000000.0,5072.23,22.401999999999997,2475.016,3535.113,1542.519,54.167,23139.0,12128.0,6390.0,2374431.0,2397598.0,4.515,2.294
69,300000.0,543000000.0,633000000.0,5031.589,21.824,2417.495,3194.566,1530.85,53.342,22304.0,12032.0,6195.0,2397855.0,2420185.0,4.594,2.333
70,300000.0,543000000.0,728000000.0,5028.026,21.674,2400.2929999999997,2966.8559999999998,1526.408,52.918,21718.0,12217.0,6055.0,2420439.0,2442183.0,4.606,2.378
71,300000.0,543000000.0,825000000.0,4974.04,21.234,2412.904,2893.0209999999997,1558.9129999999998,52.117,21526.0,11798.0,6155.0,2442431.0,2463982.0,4.918,2.396
72,300000.0,480000000.0,165000000.0,5726.3369999999995,29.967,3078.296,8968.315,1845.774,67.124,36766.0,15469.0,7877.0,2464349.0,2501169.0,3.741,2.225
73,300000.0,480000000.0,206000000.0,5554.306,27.392,2837.824,7164.044,1763.339,62.881,32333.0,13840.0,7403.0,2501622.0,2533999.0,3.746,2.23
74,300000.0,480000000.0,275000000.0,5352.325,25.169,2799.925,5343.863,1659.566,59.181999999999995,28082.0,13578.0,7107.0,2534382.0,2562501.0,3.986,2.243
75,300000.0,480000000.0,413000000.0,5179.833,23.237,2500.613,4141.01,1563.399,55.537,24628.0,12224.0,6559.0,2562817.0,2587475.0,4.084,2.222
76,300000.0,480000000.0,543000000.0,5065.436,22.125,2475.492,3516.6490000000003,1540.6660000000002,54.238,23034.0,12282.0,6134.0,2587747.0,2610808.0,4.475,2.27
77,300000.0,480000000.0,633000000.0,5030.183,21.772,2413.305,3264.827,1529.219,53.333999999999996,22420.0,11837.0,6341.0,2611064.0,2633511.0,4.529,2.301
78,300000.0,480000000.0,728000000.0,5055.765,21.482,2426.547,2981.08,1551.0179999999998,53.306999999999995,21956.0,11886.0,6355.0,2633760.0,2655742.0,4.543,2.344
79,300000.0,480000000.0,825000000.0,5014.27,21.177,2425.629,2932.2209999999995,1538.911,52.125,21690.0,12007.0,6073.0,2655990.0,2677706.0,4.576,2.42
80,300000.0,420000000.0,165000000.0,6089.389,29.500999999999998,2823.2290000000003,9139.161,1808.682,66.714,37411.0,14906.0,7729.0,2678076.0,2715540.0,3.516,2.211
81,300000.0,420000000.0,206000000.0,5533.244000000001,27.406999999999996,2957.077,7227.196,1766.2179999999998,62.695,32467.0,13940.0,7452.0,2715986.0,2748497.0,3.534,2.214
82,300000.0,420000000.0,275000000.0,5361.732,25.103,2710.223,5552.729,1691.259,58.933,28455.0,13357.0,7113.0,2748877.0,2777368.0,3.683,2.179
83,300000.0,420000000.0,413000000.0,5183.448,23.041,2511.075,4105.405,1575.779,55.998000000000005,24656.0,12314.0,6626.0,2777687.0,2802372.0,3.878,2.235
84,300000.0,420000000.0,543000000.0,5070.286,22.548000000000002,2433.174,3557.7140000000004,1525.076,54.221000000000004,23046.0,12244.0,6140.0,2802666.0,2825746.0,3.92,2.254
85,300000.0,420000000.0,633000000.0,5060.7970000000005,21.9,2447.3360000000002,3249.643,1538.433,53.216,22508.0,12174.0,6126.0,2826002.0,2848536.0,4.234,2.299
86,300000.0,420000000.0,728000000.0,5041.357,21.69,2405.71,3095.114,1541.894,52.623000000000005,21955.0,11814.0,6359.0,2848789.0,2870771.0,4.223,2.329
87,300000.0,420000000.0,825000000.0,4969.055,21.549,2374.111,3088.54,1512.046,52.248999999999995,21742.0,11638.0,6253.0,2871019.0,2892786.0,4.36,2.358
88,300000.0,350000000.0,165000000.0,5723.156,29.66,3108.3179999999998,9129.415,1871.1860000000001,67.032,36980.0,15088.0,7963.0,2893155.0,2930188.0,3.195,2.156
89,300000.0,350000000.0,206000000.0,5556.3330000000005,27.518,2955.2709999999997,7178.852,1772.99,63.58,32867.0,14032.0,7756.0,2930643.0,2963555.0,3.329,2.178
90,300000.0,350000000.0,275000000.0,5409.5380000000005,25.315,2765.972,5555.218000000001,1664.402,58.91,28324.0,13289.0,6937.0,2963951.0,2992312.0,3.486,2.195
91,300000.0,350000000.0,413000000.0,5170.73,23.395,2495.804,4134.041,1563.8329999999999,55.703,24546.0,12455.0,6332.0,2992630.0,3017205.0,3.642,2.205
92,300000.0,350000000.0,543000000.0,5077.781,22.535,2481.283,3690.7309999999998,1558.203,53.964,23371.0,12016.0,6491.0,3017475.0,3040874.0,3.931,2.224
93,300000.0,350000000.0,633000000.0,5065.924,22.073,2437.106,3397.41,1529.7579999999998,53.001999999999995,22836.0,11947.0,6315.0,3041129.0,3063993.0,3.856,2.273
94,300000.0,350000000.0,728000000.0,5060.607,22.435,2438.459,3436.3390000000004,1540.66,53.178999999999995,22764.0,12052.0,6183.0,3064243.0,3087034.0,3.997,2.309
95,300000.0,350000000.0,825000000.0,4952.081,21.055999999999997,2400.106,3334.683,1526.066,52.407,22283.0,12117.0,5909.0,3087280.0,3109589.0,4.08,2.364
96,300000.0,266000000.0,165000000.0,5730.66,29.366,3050.29,8804.806999999999,1832.244,67.15100000000001,36398.0,15606.0,7916.0,3109957.0,3146407.0,3.057,2.2
97,300000.0,266000000.0,206000000.0,5547.67,27.169,2947.752,7124.0740000000005,1749.828,64.73,32318.0,14494.0,7689.0,3146851.0,3179214.0,3.076,2.133
98,300000.0,266000000.0,275000000.0,5354.983,25.138,2663.908,5572.705,1628.745,59.211999999999996,28074.0,13657.0,6541.0,3179592.0,3207703.0,3.242,2.142
99,300000.0,266000000.0,413000000.0,5167.016,23.076999999999998,2548.062,4302.263,1560.088,55.516999999999996,25056.0,12750.0,6526.0,3208018.0,3233104.0,3.398,2.174
100,300000.0,266000000.0,543000000.0,5063.18,22.159000000000002,2477.72,4029.475,1559.297,54.19,24105.0,11942.0,6537.0,3233373.0,3257505.0,3.617,2.211
101,300000.0,266000000.0,633000000.0,5054.992,21.877,2349.156,4054.526,1485.737,53.095,23801.0,11872.0,6302.0,3257760.0,3281588.0,3.785,2.272
102,300000.0,266000000.0,728000000.0,5397.513000000001,21.796,2402.755,3871.71,1540.6570000000002,52.883,24178.0,12442.0,6055.0,3281839.0,3306043.0,3.687,2.294
103,300000.0,266000000.0,825000000.0,4979.35,21.307,2571.456,3958.091,1519.4979999999998,52.033,23711.0,12107.0,6418.0,3306293.0,3330030.0,3.76,2.329
104,300000.0,177000000.0,165000000.0,5709.283,29.725,2954.091,8874.742,1826.433,66.931,36260.0,14857.0,7555.0,3330397.0,3366709.0,2.862,2.163
105,300000.0,177000000.0,206000000.0,5552.746,27.236,2893.022,7136.1669999999995,1750.25,62.943999999999996,32606.0,13898.0,7686.0,3367159.0,3399810.0,2.924,2.159
106,300000.0,177000000.0,275000000.0,5369.767,25.193,2792.805,5831.265,1684.1070000000002,58.989,29017.0,13590.0,7046.0,3400194.0,3429248.0,2.976,2.126
107,300000.0,177000000.0,413000000.0,5165.273,23.614,2669.5440000000003,5342.241,1589.509,56.148,27225.0,13254.0,6721.0,3429567.0,3456821.0,3.163,2.194
108,300000.0,177000000.0,543000000.0,5075.198,22.441999999999997,2621.572,5425.815,1577.984,54.05,27095.0,12885.0,6429.0,3457091.0,3484214.0,3.215,2.209
109,300000.0,177000000.0,633000000.0,5062.036,21.848000000000003,2569.205,5274.437,1568.7679999999998,53.278,26739.0,12590.0,6473.0,3484471.0,3511237.0,3.354,2.309
110,300000.0,177000000.0,728000000.0,5035.402,21.372,2436.692,5165.76,1527.808,52.983000000000004,26427.0,12052.0,6099.0,3511497.0,3537951.0,3.385,2.295
111,300000.0,177000000.0,825000000.0,4965.55,21.166999999999998,2484.5879999999997,5161.52,1491.136,51.968999999999994,25994.0,12878.0,6133.0,3538197.0,3564217.0,3.435,2.374
112,400000.0,600000000.0,165000000.0,4495.92,25.288,2239.476,9133.610999999999,1490.001,55.465,33156.0,11791.0,6203.0,3564556.0,3597763.0,4.634,2.328
113,400000.0,600000000.0,206000000.0,4307.282,22.694000000000003,2124.051,6868.581999999999,1411.35,50.77,27920.0,11009.0,5847.0,3598193.0,3626156.0,4.608,2.306
114,400000.0,600000000.0,275000000.0,4145.423,20.32,2048.765,5293.312,1329.8370000000002,46.755,24073.0,10365.0,5435.0,3626525.0,3650634.0,4.839,2.335
115,400000.0,600000000.0,413000000.0,3939.515,18.503,1937.3870000000002,3822.9959999999996,1274.434,43.294,20428.0,9648.0,5173.0,3650937.0,3671393.0,5.044,2.361
116,400000.0,600000000.0,543000000.0,3858.258,17.482,1892.21,3277.565,1237.878,42.17100000000001,18890.0,9467.0,4956.0,3671647.0,3690562.0,5.342,2.36
117,400000.0,600000000.0,633000000.0,3855.179,17.14,2001.12,2939.546,1220.905,40.98,18287.0,9453.0,5111.0,3690796.0,3709108.0,5.408,2.409
118,400000.0,600000000.0,728000000.0,3785.188,16.698,1840.4720000000002,2737.555,1192.882,40.359,17546.0,9192.0,4770.0,3709334.0,3726903.0,5.507,2.466
119,400000.0,600000000.0,825000000.0,3773.777,16.438,1828.43,2555.9320000000002,1191.21,40.049,17113.0,8893.0,4913.0,3727122.0,3744259.0,5.855,2.485
120,400000.0,543000000.0,165000000.0,4500.812,25.125,2267.589,9177.617,1498.8,54.285,33202.0,11836.0,6112.0,3744590.0,3777848.0,4.014,2.298
121,400000.0,543000000.0,206000000.0,4323.967000000001,22.979,2267.757,7128.6269999999995,1438.576,50.957,28345.0,11254.0,5808.0,3778280.0,3806668.0,4.016,2.242
122,400000.0,543000000.0,275000000.0,4154.569,20.581,2021.2079999999999,5405.24,1340.026,46.86600000000001,24203.0,10122.0,5632.0,3807035.0,3831274.0,4.242,2.306
123,400000.0,543000000.0,413000000.0,3935.825,18.347,2064.842,3869.158,1261.7060000000001,43.44,20603.0,9845.0,5344.0,3831594.0,3852226.0,4.52,2.302
124,400000.0,543000000.0,543000000.0,3868.6290000000004,17.623,1890.2060000000001,3194.317,1230.532,41.976000000000006,18776.0,9413.0,5025.0,3852485.0,3871287.0,4.825,2.345
125,400000.0,543000000.0,633000000.0,3860.599,17.337,1861.306,2908.72,1210.562,41.455,18204.0,9302.0,4919.0,3871521.0,3889749.0,5.151,2.413
126,400000.0,543000000.0,728000000.0,3781.478,16.782,1835.915,2742.237,1200.139,40.792,17503.0,8772.0,5200.0,3889977.0,3907504.0,5.205,2.426
127,400000.0,543000000.0,825000000.0,3786.623,16.615,1845.414,2622.18,1195.007,40.119,17259.0,9007.0,4892.0,3907726.0,3925007.0,5.476,2.519
128,400000.0,480000000.0,165000000.0,4491.874,25.228,2370.992,8868.923,1493.9470000000001,55.173,32492.0,12439.0,6429.0,3925344.0,3957889.0,3.712,2.268
129,400000.0,480000000.0,206000000.0,4320.446,22.491999999999997,2379.388,7064.635,1461.684,50.534,28487.0,11314.0,6172.0,3958321.0,3986852.0,3.8,2.247
130,400000.0,480000000.0,275000000.0,4150.549,20.355,2223.732,5281.744000000001,1333.221,46.93899999999999,24139.0,10988.0,5650.0,3987215.0,4011390.0,3.917,2.307
131,400000.0,480000000.0,413000000.0,3943.778,18.175,1982.694,3751.3579999999997,1263.368,43.323,20343.0,9891.0,5206.0,4011693.0,4032064.0,4.237,2.301
132,400000.0,480000000.0,543000000.0,3858.085,17.46,1868.539,3213.092,1236.652,41.608000000000004,18883.0,9345.0,4987.0,4032317.0,4051226.0,4.26,2.318
133,400000.0,480000000.0,633000000.0,3836.607,17.152,1848.592,3017.586,1202.25,41.108999999999995,18251.0,9219.0,4971.0,4051464.0,4069740.0,4.914,2.406
134,400000.0,480000000.0,728000000.0,3787.0370000000003,16.663,1907.385,2789.063,1204.1760000000002,40.461,17784.0,9166.0,4992.0,4069964.0,4087771.0,4.589,2.416
135,400000.0,480000000.0,825000000.0,3772.612,16.338,1824.412,2660.302,1177.736,39.934,17301.0,9080.0,4772.0,4087990.0,4105315.0,4.746,2.446
136,400000.0,420000000.0,165000000.0,4490.417,25.223000000000003,2459.085,8923.391,1543.658,54.321000000000005,32850.0,13163.0,6490.0,4105646.0,4138547.0,3.534,2.259
137,400000.0,420000000.0,206000000.0,4321.767,22.879,2282.833,6768.222,1445.326,50.4,27938.0,11261.0,5877.0,4138976.0,4166957.0,3.626,2.271
138,400000.0,420000000.0,275000000.0,4153.282,20.575,2104.209,5427.329000000001,1374.42,47.05,24426.0,10481.0,5569.0,4167324.0,4191786.0,3.858,2.254
139,400000.0,420000000.0,413000000.0,3939.8140000000003,18.595,1903.68,3782.6540000000005,1249.3980000000001,43.812,20422.0,9682.0,5262.0,4192091.0,4212541.0,4.043,2.286
140,400000.0,420000000.0,543000000.0,3866.867,17.660999999999998,1884.8120000000001,3358.4509999999996,1234.438,41.888000000000005,19020.0,9409.0,4924.0,4212805.0,4231850.0,4.311,2.342
141,400000.0,420000000.0,633000000.0,4106.528,17.079,1863.8229999999999,2963.16,1223.972,41.17100000000001,18654.0,9448.0,5049.0,4232082.0,4250761.0,4.457,2.365
142,400000.0,420000000.0,728000000.0,3790.373,16.89,1839.089,2870.289,1211.585,40.693000000000005,17882.0,9230.0,4825.0,4250990.0,4268896.0,4.408,2.396
143,400000.0,420000000.0,825000000.0,3770.741,16.452,1841.6760000000002,2794.87,1190.493,40.036,17569.0,9010.0,4867.0,4269120.0,4286711.0,4.74,2.422
144,400000.0,350000000.0,165000000.0,4491.789000000001,25.559,2411.843,8557.028,1519.6889999999999,54.63399999999999,32463.0,12250.0,6473.0,4287042.0,4319557.0,3.303,2.253
145,400000.0,350000000.0,206000000.0,4301.286,22.805,2338.596,6803.955,1425.004,50.787,27875.0,12006.0,5936.0,4319986.0,4347905.0,3.364,2.232
146,400000.0,350000000.0,275000000.0,4138.205,20.814,2108.5,5235.912,1333.119,47.013000000000005,23936.0,10343.0,5587.0,4348270.0,4372242.0,3.491,2.257
147,400000.0,350000000.0,413000000.0,3932.325,18.658,1914.5770000000002,3939.49,1247.503,43.248999999999995,20448.0,9470.0,5278.0,4372550.0,4393026.0,3.713,2.251
148,400000.0,350000000.0,543000000.0,3852.1690000000003,18.283,1860.756,3377.841,1234.7730000000001,42.012,19095.0,9406.0,4892.0,4393281.0,4412402.0,3.916,2.29
149,400000.0,350000000.0,633000000.0,3841.455,17.029,1845.749,3140.0690000000004,1220.674,41.111000000000004,18563.0,9270.0,4866.0,4412632.0,4431220.0,4.071,2.334
150,400000.0,350000000.0,728000000.0,3789.655,16.587,1824.444,3106.8909999999996,1196.578,40.675,18268.0,9010.0,4941.0,4431443.0,4449735.0,4.152,2.375
151,400000.0,350000000.0,825000000.0,3770.991,16.309,1987.497,3102.0370000000003,1199.928,39.762,18389.0,9224.0,5138.0,4449955.0,4468366.0,4.102,2.415
152,400000.0,266000000.0,165000000.0,4501.67,25.206999999999997,2488.7,9092.723,1578.079,54.702,33448.0,12339.0,6446.0,4468712.0,4502212.0,3.136,2.223
153,400000.0,266000000.0,206000000.0,4323.161,22.771,2310.5,6694.981,1407.4189999999999,51.672,27996.0,12289.0,6098.0,4502645.0,4530685.0,3.141,2.235
154,400000.0,266000000.0,275000000.0,4141.752,20.435,2022.036,5312.96,1325.575,46.702,23987.0,10232.0,5435.0,4531052.0,4555074.0,3.342,2.215
155,400000.0,266000000.0,413000000.0,4214.781,18.397000000000002,2093.598,3906.946,1278.586,43.593999999999994,21075.0,10796.0,5527.0,4555381.0,4576486.0,3.5,2.289
156,400000.0,266000000.0,543000000.0,3866.2270000000003,17.715999999999998,1856.651,3718.7870000000003,1207.642,41.971000000000004,19911.0,9477.0,5081.0,4576742.0,4596678.0,3.551,2.282
157,400000.0,266000000.0,633000000.0,3845.2340000000004,17.215999999999998,1848.6529999999998,3765.8990000000003,1205.147,41.092,19839.0,9250.0,4884.0,4596910.0,4616773.0,3.785,2.341
158,400000.0,266000000.0,728000000.0,3789.2140000000004,16.784000000000002,1911.6129999999998,3648.159,1199.23,40.495,19671.0,9482.0,4907.0,4616998.0,4636692.0,3.774,2.395
