,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime
623,960000.0,522750000.0,1062400000.0,1004.688232,3.853952,155.77948,717.340271,196.23204,2.09312,3611.0,1972.0,456.0,7358769.0,7362442.0
624,960000.0,522750000.0,1331200000.0,980.536682,3.443456,155.200256,648.676086,188.272324,2.03216,3366.0,1896.0,464.0,7362635.0,7366061.0
625,960000.0,522750000.0,1600000000.0,1023.998535,3.07824,154.406662,604.385925,187.328827,1.99616,3330.0,1920.0,468.0,7366247.0,7369635.0
626,960000.0,522750000.0,1866000000.0,979.465637,3.591712,153.343292,555.61554,158.21666,1.856704,3181.0,1900.0,388.0,7369816.0,7373057.0
627,960000.0,624750000.0,40800000.0,1167.710693,39.140289,1628.821533,13312.420898,1322.696411,26.62096,35027.0,5404.0,3472.0,7373260.0,7409720.0
628,960000.0,624750000.0,68000000.0,1078.964966,21.429377,638.972412,6748.134766,730.523315,16.283585,18495.0,3484.0,1836.0,7411807.0,7431103.0
629,960000.0,624750000.0,102000000.0,1035.468872,14.956064,374.908173,4610.51416,549.529419,10.9048,12787.0,2744.0,1332.0,7432302.0,7445612.0
630,960000.0,624750000.0,204000000.0,1048.358032,8.45168,219.190399,2357.502441,317.757538,7.789024,7396.0,2288.0,808.0,7446417.0,7454034.0
631,960000.0,624750000.0,408000000.0,993.456421,5.177216,181.0159,1332.26416,234.043671,3.379232,4964.0,2024.0,596.0,7454484.0,7459536.0
632,960000.0,624750000.0,665600000.0,981.063538,4.250784,161.017029,871.533386,205.090469,2.679872,3911.0,1920.0,528.0,7459791.0,7463773.0
633,960000.0,624750000.0,800000000.0,1007.927856,4.049504,162.307816,809.039124,195.814346,2.30416,3803.0,1948.0,500.0,7463988.0,7467859.0
634,960000.0,624750000.0,1062400000.0,990.28302,3.804736,161.447113,694.483948,175.537781,2.09488,3471.0,1924.0,432.0,7468061.0,7471595.0
635,960000.0,624750000.0,1331200000.0,983.177124,3.23168,152.09581,609.895142,161.862335,2.64944,3241.0,1872.0,416.0,7471785.0,7475086.0
636,960000.0,624750000.0,1600000000.0,988.851501,3.51216,158.805069,572.063904,142.230423,1.90816,3200.0,1872.0,416.0,7475269.0,7478529.0
637,960000.0,624750000.0,1866000000.0,980.180603,3.352128,158.682617,534.854797,128.550186,1.91056,3076.0,1868.0,384.0,7478712.0,7481845.0
638,960000.0,726750000.0,40800000.0,1174.261108,37.91843,1778.445068,13194.020508,1349.376709,29.9688,34686.0,5476.0,3420.0,7482048.0,7518157.0
639,960000.0,726750000.0,68000000.0,1092.644287,24.350592,690.669983,6978.394043,730.09314,17.124607,18604.0,3568.0,1872.0,7520280.0,7539684.0
640,960000.0,726750000.0,102000000.0,1253.182129,14.156224,313.262909,4520.241699,490.766449,11.002176,12616.0,3044.0,1196.0,7540885.0,7554039.0
641,960000.0,726750000.0,204000000.0,1004.284546,8.199744,216.029648,2245.818359,310.918945,6.071424,7309.0,2232.0,804.0,7554847.0,7562378.0
642,960000.0,726750000.0,408000000.0,989.919739,5.04704,180.341568,1300.271484,232.485046,3.386176,4882.0,2004.0,600.0,7562824.0,7567793.0
643,960000.0,726750000.0,665600000.0,988.010132,3.89328,167.853012,882.906067,210.882111,2.656672,3959.0,1976.0,504.0,7568050.0,7572079.0
644,960000.0,726750000.0,800000000.0,1081.957642,4.013248,162.052734,799.800354,195.268143,2.388992,3819.0,2076.0,452.0,7572293.0,7576178.0
645,960000.0,726750000.0,1062400000.0,988.917908,4.405024,160.4608,682.472412,156.835205,2.06096,3392.0,1976.0,344.0,7576381.0,7579835.0
